,t,"R=0.1,L=1.0,C=1.0,I0=0.1,V0=0.3 ","R=0.5,L=0.25,C=0.3,I0=0.05,V0=0.6 ","R=0.7,L=0.1,C=0.1,I0=0.02,V0=0.9 ","R=0.07,L=0.2,C=0.2,I0=0.07,V0=1.0 ","R=0.2,L=0.1,C=1.0,I0=0.05,V0=0.4 ","R=0.12,L=0.3,C=0.7,I0=0.08,V0=0.6 ","R=0.6,L=0.6,C=0.6,I0=0.09,V0=0.2 ","R=0.2,L=0.4,C=0.3,I0=0.1,V0=0.3 "
525,13.125,-0.03731689748479287,-1.2446087716443488e-06,4.283805224094289e-21,-0.04474308463376042,-2.6884958692558157e-06,0.010760262724152233,-0.0003580063463435367,0.003276619423406056
526,13.15,-0.04131003617524047,-1.1552916365293275e-06,5.93859475181871e-21,-0.032950154117397955,-2.601350375080736e-06,0.014288577060756064,-0.0003520759593099271,0.0025129736553016033
527,13.175,-0.04526741930412636,-1.0609463624063388e-06,6.988988392630437e-21,-0.02074802844720623,-2.502604605109255e-06,0.017739480970190603,-0.0003456884156610346,0.0017458127499515312
528,13.200000000000001,-0.04918666600204465,-9.62584521009569e-07,7.472104341319369e-21,-0.008329851932422251,-2.393425984015618e-06,0.021103527868023886,-0.0003388659530644259,0.0009791494107334886
529,13.225000000000001,-0.05306542514858825,-8.612009748552279e-07,7.451458635447782e-21,0.004109557063913533,-2.274988569402235e-06,0.02437162231591525,-0.00033163100573725755,0.00021694392017975885
530,13.25,-0.05690137676560882,-7.577666111041325e-07,7.009104280679494e-21,0.016376747522808006,-2.1484655746017742e-06,0.027535043455832676,-0.0003240061611335415,-0.0005369156980363222
531,13.275,-0.060692233387559,-6.532216245445791e-07,6.237975055658931e-21,0.02828262942716231,-2.0150222612906686e-06,0.030585467102103765,-0.0003160141174381041,-0.00127863289683978
532,13.3,-0.06443574140811682,-5.484693774757312e-07,5.234837837698194e-21,0.03964537358425106,-1.8758092271846841e-06,0.03351498643924838,-0.00030767764192019806,-0.0020045211114963156
533,13.325000000000001,-0.06812968240231598,-4.443708582303576e-07,4.094157747276062e-21,0.05029317337697525,-1.731956110447025e-06,0.03631613127818794,-0.00029901953019692757,-0.002711021466460226
534,13.350000000000001,-0.07177187442341383,-3.4173975415331714e-07,2.9030794902465343e-21,0.06006682673851367,-1.584565728845722e-06,0.0389818858281665,-0.00029006256645386754,-0.003394719601643277
535,13.375,-0.07536017327375197,-2.413381490895729e-07,1.7376319588838235e-21,0.0688220998014726,-1.4347086681684138e-06,0.04150570494653401,-0.0002808294846674373,-0.004052361541987899
536,13.4,-0.07889247374888253,-1.43872849872281e-07,6.601761916120487e-22,0.07643183740049073,-1.2834183309573087e-06,0.0438815288334313,-0.0002713429308707696,-0.004680868540127145
537,13.425,-0.08236671085424609,-4.9992340973676434e-08,-2.8195735545822545e-22,0.08278778984364693,-1.1316864532833672e-06,0.046103796143339114,-0.00026162542650200844,-0.00527735082809516
538,13.450000000000001,-0.08578086099371718,3.9715638580652514e-08,-1.0567554322868513e-21,0.08780213004268354,-9.804590940498195e-07,0.048167455490432325,-0.0002516993328711365,-0.005839120220494078
539,13.475000000000001,-0.08913294312933767,1.2472590669988223e-07,-1.646888926297846e-21,0.09140864012855035,-8.306330982173889e-07,0.05006797532965351,-0.00024158681677863302,-0.006363701518180677
540,13.5,-0.09242101991159311,2.0457705323210786e-07,-2.0483438611133817e-21,0.09356355199569359,-6.830530323879853e-07,0.05180135220041379,-0.00023130981731646797,-0.006848842668372646
541,13.525,-0.09564319877959677,2.788720777063131e-07,-2.2685126978075803e-21,0.09424603173080907,-5.385085883813191e-07,0.05336411732480964,-0.00022089001387914806,-0.007292523644059086
542,13.55,-0.09879763303056832,3.472784727850914e-07,-2.3239414534408798e-21,0.09345830350210221,-3.977324478009135e-07,0.05475334155718942,-0.00021034879540979176,-0.007692964012683795
543,13.575000000000001,-0.10188252285802027,4.095277797834846e-07,-2.2379163949256507e-21,0.09122541412520131,-2.613985981179891e-07,0.05596663868682453,-0.00019970723090344538,-0.008048629171226196
544,13.600000000000001,-0.10489611635807893,4.6541464561187294e-07,-2.0380537156592168e-21,0.08759464509392745,-1.301210885129221e-07,0.05700216710028993,-0.00018898604118718022,-0.008358235231988252
545,13.625,-0.10783671050339301,5.147954131190132e-07,-1.7540291983098025e-21,0.08263458428218874,-4.45321160799865e-09,0.05785862981495708,-0.0001782055719938163,-0.00862075255057015
546,13.65,-0.11070265208410279,5.575862790420076e-07,-1.4155548875494256e-21,0.07643387470447628,1.1511290469396827e-07,0.05853527289970545,-0.00016738576834350455,-0.00883540789465028
547,13.675,-0.11349233861536251,5.937610556136739e-07,-1.0506785254289466e-21,0.06909966258837236,2.2814631277892091e-07,0.059031882303576894,-0.0001565461502447792,-0.00900168525923228
548,13.700000000000001,-0.11620421921093795,6.233485733393209e-07,-6.84450930492541e-22,0.06075577149028083,3.3427688735110525e-07,0.05934877911760253,-0.00014570578972417802,-0.009119325340955598
549,13.725000000000001,-0.1188367954224123,6.464297635399e-07,-3.3797826110696434e-22,0.05154063320906706,4.331946143216781e-07,0.059486813299421175,-0.00013488328919098944,-0.009188323690846807
550,13.75,-0.12138862204356801,6.631344599774045e-07,-2.785143042622776e-23,0.041605009762897764,5.246485481120714e-07,0.05944735589456326,-0.00012409676114126522,-0.009208927571484938
551,13.775,-0.12385830787952674,6.736379592427947e-07,2.3407533050073574e-22,0.031109543642217116,6.084454598972686e-07,0.05923228979238828,-0.00011336380920281586,-0.009181631550935399
552,13.8,-0.1262445164802542,6.781573796108955e-07,4.406001842398525e-22,0.020222175895628976,6.844482000982001e-07,0.05884399905862528,-0.00010270151052058974,-0.009107171871939667
553,13.825000000000001,-0.12854596683806419,6.769478577674648e-07,5.888375628881341e-22,0.00911547331423184,7.525737990372953e-07,0.05828535689026071,-9.212639947952103e-05,-0.00898651964070702
554,13.850000000000001,-0.13076143404877405,6.702986222086335e-07,6.79689810988048e-22,-0.0020360929672070907,8.127913301000177e-07,0.057559712242143644,-8.16544527597434e-05,-0.008820872885210258
555,13.875,-0.13288974993618988,6.585289812224231e-07,7.171875940181354e-22,-0.013058874747727435,8.651195600051034e-07,0.056670875178117634,-7.130107571688407e-05,-0.008611647538116498
556,13.9,-0.13492980363962473,6.419842622069945e-07,7.077577636137331e-22,-0.02378273749249087,9.096244108837644e-07,0.05562310100274071,-6.108109007807839e-05,-0.008360467404362646
557,13.925,-0.13688054216417225,6.210317376830115e-07,6.594720860099571e-22,-0.034043673033477544,9.464162588097715e-07,0.05442107323270714,-5.1008722942310424e-05,-0.008069153177893132
558,13.950000000000001,-0.13874097089348986,5.960565717411827e-07,5.813227577020596e-22,-0.04368629432591728,9.75647093217406e-07,0.05306988546993016,-4.109759707172676e-05,-0.007739710576195131
559,13.975000000000001,-0.14051015406485998,5.674578188544892e-07,4.825617316298318e-22,-0.05256617452792977,9.975075612998784e-07,0.05157502224088328,-3.136072245870192e-05,-0.007374317664978044
560,14.0,-0.14218721520633107,5.35644505002045e-07,3.7213129367691445e-22,-0.06055199541828076,1.0122239210066694e-06,0.04994233886921151,-2.1810489151610265e-05,-0.0069753114486354175
561,14.025,-0.14377133753575852,5.010318189223641e-07,2.5820371919054563e-22,-0.06752747343417273,1.020054925663405e-06,0.04817804045082245,-1.2458661320521685e-05,-0.0065451738049865935
562,14.05,-0.14526176432159035,4.640374390626545e-07,1.4783875498655853e-22,-0.07339303534233997,1.021288662531447e-06,0.046288660002634555,-3.3163725423932027e-06,-0.0060865168452123395
563,14.075000000000001,-0.1466577992052708,4.2507801944150963e-07,4.675954764234205e-23,-0.07806721969037857,1.0162393668167805e-06,0.04428103585789817,5.605877716286028e-06,-0.005602067781867952
564,14.100000000000001,-0.147958806485154,3.845658552193225e-07,-4.075921683321404e-23,-0.08148778465348747,1.005244231738229e-06,0.04216228838250916,1.429822644292389e-05,-0.005094653389372181
565,14.125,-0.14916421136184763,3.429057462968377e-07,-1.1190259630891543e-22,-0.0836125076222889,9.886602342839082e-07,0.039939796088007073,2.2751448273287935e-05,-0.004567184142430755
566,14.15,-0.1502735001449301,3.0049207476015777e-07,-1.6524160216653976e-22,-0.08441966679435735,9.66860995231949e-07,0.03762117121797912,3.095695556334126e-05,-0.004022638118458109
567,14.175,-0.15128622042100712,2.5770610948217786e-07,-2.0059220216579763e-22,-0.08390820005749157,9.402336908967503e-07,0.03521423488539329,3.8906797366023174e-05,-0.0034640447502121063
568,14.200000000000001,-0.1522019811831017,2.1491354869594402e-07,-2.188259484392028e-22,-0.08209754150760921,9.09176032895255e-07,0.03272699183893273,4.65936573417856e-05,-0.0028944685145613786
569,14.225000000000001,-0.15302045292139052,1.724623088951187e-07,-2.216507984373827e-22,-0.07902714094960762,8.740933310186087e-07,0.030167604936734066,5.4010850632780745e-05,-0.0023169926425671353
570,14.25,-0.15374136767532934,1.306805660083275e-07,-2.1137941587475476e-22,-0.07475567660831058,8.353956530524741e-07,0.027544369406013767,6.11523197316503e-05,-0.0017347029348935593
571,14.275,-0.15436451904722925,8.987505245490512e-08,-1.9070017753784397e-22,-0.06935997595399336,7.934950941233541e-07,0.024865686966918467,6.801262937682489e-05,-0.0011506717649723947
572,14.3,-0.1548897621773724,5.0329611435319044e-08,-1.6246351307404434e-22,-0.06293366395203713,7.488031668676166e-07,0.022140039898565254,7.458696050711024e-05,-0.0005679423503512251
573,14.325000000000001,-0.15531701368077905,1.2304007653867402e-08,-1.2949330310663197e-22,-0.055585562112943826,7.017283224326462e-07,0.0193759651246208,8.087110330916692e-05,1.048662973058598e-05
574,14.350000000000001,-0.1556462515457599,-2.3967008372389176e-08,-9.443007038602244e-23,-0.04743786538700597,6.526736110343026e-07,0.016582028394953024,8.686144939218004e-05,0.000581675995256176
575,14.375,-0.15587751499441466,-5.827438718559244e-08,-5.960980403627476e-23,-0.038624127163859406,6.020344895190388e-07,0.013766798638836094,9.255498312469998e-05,0.001142760532668634
576,14.4,-0.1560109043052562,-9.043522499574076e-08,-2.697960798800802e-23,-0.029287085354913676,5.501967821199491e-07,0.010938822563930396,9.79492721691849e-05,0.0016909628997151783
577,14.425,-0.15604658059816814,-1.2029297422979484e-07,1.9509269443684285e-24,-0.01957636471840859,4.975347993609086e-07,0.008106599573800435,0.00010304245725027654,0.0022236069029457025
578,14.450000000000001,-0.15598476558192206,-1.477174297263052e-07,2.6125588837068232e-23,-0.00964609220327292,4.4440961885752815e-07,0.005278557075053584,0.00010783324119327932,0.0027381300869647523
579,14.475000000000001,-0.15582574126450693,-1.7260450162954153e-07,4.4929003049249655e-23,0.0003475368810009951,3.9116753059450136e-07,0.002463026243335101,0.00011232087726964539,0.0032320955788543737
580,14.5,-0.15556984962654377,-1.9487578723064765e-07,5.81509591987141e-23,0.010248703626646928,3.3813864813092546e-07,-0.0003317816846429483,0.00011650515688655795,0.003703203135740821
581,14.525,-0.1552174922580813,-2.144779550391767e-07,6.593335505847983e-23,0.019904383143559797,2.8563568610322524e-07,-0.0030977985280766875,0.00012038639665791375,0.004149299348247117
582,14.55,-0.15476912995909137,-2.3138195524562092e-07,6.870557436842144e-23,0.029166697703853706,2.339529033642313e-07,-0.005827121625496487,0.00012396542489413582,0.004568386957528447
583,14.575000000000001,-0.15422528230400365,-2.455820714552633e-07,6.711384139579839e-23,0.03789516941685548,1.8336521011974142e-07,-0.00851203558463541,0.00012724356754833786,0.004958633248697846
584,14.600000000000001,-0.15358652717064158,-2.5709482913716177e-07,6.194954877502663e-23,0.045958838310910854,1.3412743650470804e-07,-0.011145033261451187,0.00013022263365634301,0.005318377488691133
585,14.625,-0.15285350023394215,-2.659577766427927e-07,5.408081156234597e-23,0.053238214086778986,8.647375918226318e-08,-0.013718835913855037,0.0001329049003080258,0.005646137381959906
586,14.65,-0.15202689442486342,-2.7222815491075293e-07,4.439063364218134e-23,0.05962703266804505,4.061728175242701e-08,-0.016226412478698684,0.00013529309718730753,0.005940614522793545
587,14.675,-0.151107459354905,-2.759814720920299e-07,3.3724151840132584e-23,0.0650337919583037,-3.2502359741279983e-09,-0.018660997923665615,0.00013739039071795775,0.006200698828526184
588,14.700000000000001,-0.15009600070668605,-2.773099993109702e-07,2.2846509519467934e-23,0.0693830448682074,-4.4958505448023556e-08,-0.021016110628942646,0.00013920036785211874,0.0064254719433519715
589,14.725000000000001,-0.1489933795910459,-2.7632120362679543e-07,1.2412056016847838e-23,0.0726164316377546,-8.435869980867674e-08,-0.023285568756859488,0.00014072701953816183,0.006614209607926067
590,14.75,-0.14780051187115265,-2.7313613398715456e-07,2.9448104642960338e-24,0.07469343768626663,-1.2132331400938233e-07,-0.025463505571108738,0.0001419747239041382,0.006766382995338818
591,14.775,-0.14651836745412308,-2.6788777557687584e-07,-5.170504098150522e-24,0.07559186760680074,-1.5574590184727322e-07,-0.027544383670638453,0.00014294822919266992,0.0068816590193910825
592,14.8,-0.14514796955067882,-2.6071938747057045e-07,-1.1688041900525256e-23,0.07530803041364291,-1.875406975037842e-07,-0.029523008106877233,0.00014365263648268258,0.006959899626342335
593,14.825000000000001,-0.14369039390337893,-2.517828379062655e-07,-1.6492561450078362e-23,0.07385663568027868,-2.1664212953420706e-07,-0.031394538356568816,0.00014409338223285299,0.007001160086423039
594,14.850000000000001,-0.14214676798398918,-2.4123695081830403e-07,-1.9585031182096414e-23,0.07127040470017783,-2.430042355129535e-07,-0.033154499126151815,0.0001442762206811083,0.007005686306375808
595,14.875,-0.14051827016056884,-2.2924587651115586e-07,-2.1063917533331557e-23,0.06759940519430266,-2.6659998574622794e-07,-0.034798789967329054,0.00014420720613390005,0.006973911189090198
596,14.9,-0.13880612883486548,-2.1597749853142949e-07,-2.1103915902916686e-23,0.062910122310131,-2.874205246077367e-07,-0.03632369368718236,0.0001438926751783377,0.006906450071002364
597,14.925,-0.13701162155063584,-2.0160188791333683e-07,-1.993374819029976e-23,0.05728428264309413,-3.054743381375778e-07,-0.03772588353993174,0.0001433392288495805,0.006804095272321298
598,14.950000000000001,-0.13513607407351722,-1.8628981504299182e-07,-1.781444316921786e-23,0.05081745170274996,-3.2078635657250355e-07,-0.039002429191165394,0.0001425537147851643,0.0066678097992975026
599,14.975000000000001,-0.1331808594430993,-1.7021132841926102e-07,-1.5019261045837558e-23,0.04361742858800664,-3.3339700044938076e-07,-0.04015080144910183,0.00014154320939717844,0.006498720241650047
600,15.0,-0.13114739699785172,-1.5353440859300652e-07,-1.1816143320417652e-23,0.03580246457935434,-3.4336117884602986e-07,-0.04116887576114116,0.00014031500009241605,0.006298108911896197
601,15.025,-0.12903715137358995,-1.3642370455197076e-07,-8.453283573716817e-24,0.027499334859114734,-3.507472481976442e-07,-0.04205493447764107,0.00013887656756979242,0.006067405276669511
602,15.05,-0.1268516314761676,-1.1903935879449444e-07,-5.1481411623937634e-24,0.018841294598143973,-3.556359399555756e-07,-0.0428076678884799,0.00013723556822347441,0.005808176733152863
603,15.075000000000001,-0.12459238942909832,-1.015359263102994e-07,-2.0799717355046328e-24,0.00996595217180281,-3.581192651420331e-07,-0.04342617404155104,0.00013539981667927523,0.005522118786481349
604,15.100000000000001,-0.12226101949683386,-8.406139166934477e-08,6.142639775436953e-25,0.0010130932701417539,-3.582994036021873e-07,-0.04390995735584445,0.00013337726849096487,0.005211044686375037
605,15.125,-0.11985915698442219,-6.675628741794717e-08,2.8409221070260986e-24,-0.007877509863986018,-3.562875854679417e-07,-0.04425892604521589,0.00013117600302221138,0.004876874583335849
606,15.15,-0.11738847711429937,-4.9752916002406634e-08,4.54806277062678e-24,-0.01656826990234264,-3.522029720286374e-07,-0.044473388372305515,0.00012880420653891512,0.0045216242664790325
607,15.175,-0.11485069388096823,-3.317467649123387e-08,5.7217173859801234e-24,-0.02492590303513726,-3.4617154285661937e-07,-0.04455404775533554,0.00012627015553573002,0.004147393546462775
608,15.200000000000001,-0.11224755888433774,-1.7135496453738136e-08,6.380589397938603e-24,-0.032823462255922774,-3.383249956635264e-07,-0.044501996753689495,0.00012358220031956946,0.003756354348027756
609,15.225000000000001,-0.10958086014249875,-1.739368481193827e-09,6.5697421896440704e-24,-0.04014225448051998,-3.287996649697564e-07,-0.04431870996123477,0.00012074874887189814,0.0033507385773588936
610,15.25,-0.1068524208847377,1.2920009988153906e-08,6.3537968126809725e-24,-0.046773612726488834,-3.177354652582842e-07,-0.04400603583929702,0.00011777825101059252,0.0029328258298369258
611,15.275,-0.10406409832558015,2.675949565283159e-08,5.810106225560767e-24,-0.052620497082206036,-3.052748638582325e-07,-0.043566187524016656,0.00011467918287112198,0.0025049310037587296
612,15.3,-0.10121778242068592,3.970665997207248e-08,5.022299146043087e-24,-0.05759890108348783,-2.915618883666416e-07,-0.04300173264550856,0.00011146003172577684,0.0020693918852766756
613,15.325000000000001,-0.09831539460541419,5.169985492233575e-08,4.0745024300934125e-24,-0.061639043342726685,-2.7674117297190063e-07,-0.042315582198799225,0.00010812928115861609,0.0016285567691462994
614,15.350000000000001,-0.09535888651688498,6.268818797899868e-08,3.0464625940689417e-24,-0.06468632778751643,-2.6095704759248383e-07,-0.04151097850892516,0.00010469539661277096,0.0011847721788832755
615,15.375,-0.0923502387003859,7.263141095358231e-08,2.0097003921195636e-24,-0.06670205960576778,-2.443526732928836e-07,-0.040591482334837066,0.00010116681132568676,0.0007403707486268488
616,15.4,-0.08929145930095896,8.149972779079522e-08,1.0247519378008671e-24,-0.06766390790220812,-2.2706922698779286e-07,-0.039560959158858475,9.755191266683473e-05,0.000297659327396403
617,15.425,-0.08618458274103087,8.92735268389642e-08,1.3947929630949833e-25,-0.06756611008476772,-2.0924513799846715e-07,-0.038423564710395944,9.385902889138368e-05,-0.0001410926354769116
618,15.450000000000001,-0.08303166838494122,9.594304345206846e-08,-6.11624786665577e-25,-0.06641941705538848,-1.9101537858415263e-07,-0.03718372977437741,9.009641632226267e-05,-0.0005736643671468417
619,15.475000000000001,-0.07983479919123901,1.0150795906174003e-07,-1.2072579636082744e-24,-0.06425078231487193,-1.7251081013909353e-07,-0.03584614433651255,8.627224697201966e-05,-0.0009978946561293443
620,15.5,-0.07659608035361273,1.0597694307428017e-07,-1.6384057223062968e-24,-0.06110280204299558,-1.5385758632400726e-07,-0.03441574111891568,8.239459661483238e-05,-0.0014116922938155693
621,15.525,-0.07331763793133904,1.0936714410223273e-07,-1.9068828382267023e-24,-0.05703291702260459,-1.3517661399207648e-07,-0.03289767856089905,7.847143331800691e-05,-0.0018130460241060529
622,15.55,-0.07000161747012684,1.1170363713409589e-07,-2.0234912955717658e-24,-0.05211239088183988,-1.1658307237548489e-07,-0.031297323300847245,7.451060644128424e-05,-0.0022000339558006566
623,15.575000000000001,-0.0666501826142375,1.1301883328163433e-07,-2.0059613204732087e-24,-0.0464250824778103,-9.818599062072678e-08,-0.029620232215999236,7.051983611125678e-05,-0.0025708323957217873
624,15.600000000000001,-0.0632655137107802,1.1335185872438911e-07,-1.8768277873969194e-24,-0.04006603328809423,-8.008788340114297e-08,-0.02787213407771381,6.650670317721385e-05,-0.0029237240640660024
625,15.625,-0.0598498064070596,1.1274790939836412e-07,-1.6613735016257696e-24,-0.033139893368814025,-6.238444399450358e-08,-0.026058910880352306,6.247863965374715e-05,-0.0032571056571557445
626,15.65,-0.056405270241880856,1.1125758785357851e-07,-1.3857459342869466e-24,-0.02575921174091403,-4.516429389312165e-08,-0.024186578902307267,5.844291965448084e-05,-0.0035694947265697665
627,15.675,-0.05293412723169799,1.0893622853668959e-07,-1.0753269827407304e-24,-0.018042618947294854,-2.8508787715080364e-08,-0.02226126955791137,5.4406650820348535e-05,-0.003859535847554402
628,15.700000000000001,-0.04943861045250723,1.0584321754378463e-07,-7.534081219961079e-25,-0.010112930957064548,-1.2491871908173717e-08,-0.020289210099000712,5.037676624489305e-05,-0.00412600605363133
629,15.725000000000001,-0.04592096261837248,1.020413126385384e-07,-4.401974867034732e-25,-0.0020952045609869655,2.8200045159875496e-09,-0.018276704224759865,4.63600168981696e-05,-0.004367819518399633
630,15.75,-0.04238343465749145,9.759596904614109e-08,-1.5216222957476477e-25,0.005885225106740406,1.7367929211321778e-08,-0.016230112658171487,4.236296454992255e-05,-0.004584031469662472
631,15.775,-0.038828284286682654,9.257467621773929e-08,9.831015887949422e-26,0.013704694274445019,3.110051789139024e-08,-0.014155833746906052,3.8391975191842994e-05,-0.00477384132516344
632,15.8,-0.03525777458519927,8.704631041767762e-08,3.0296345833757387e-25,0.02124311728614089,4.3973860273626174e-08,-0.012060284145845868,3.445321295786518e-05,-0.0049365950433789985
633,15.825000000000001,-0.03167417256875695,8.108050762064216e-08,4.574803981542896e-25,0.02838582115165951,5.595142311970007e-08,-0.009949879637617877,3.055263454062084e-05,-0.005071786686955658
634,15.850000000000001,-0.028079747764659907,7.474706082200964e-08,5.610965391106354e-25,0.035025280020096514,6.700391305524237e-08,-0.007831016146549073,2.6695984101378798e-05,-0.005179059200483356
635,15.875,-0.02447677078892466,6.811534546626932e-08,6.160734940615047e-25,0.04106272350062145,7.710910196635599e-08,-0.005710051000329113,2.2888788670009886e-05,-0.005258204408341381
636,15.9,-0.020867511926269337,6.125377628930832e-08,6.270841165598393e-25,0.04640959494184252,8.625161786198384e-08,-0.003593284492391397,1.913635403076308e-05,-0.0053091622423158905
637,15.925,-0.01725423971386098,5.4229298454445813e-08,6.0055885855946e-25,0.05098883832016822,9.442270416065496e-08,-0.0014869417966112016,1.5443761088914562e-05,-0.005332019212553299
638,15.950000000000001,-0.013639219529686766,4.7106915443074215e-08,5.440368142805095e-25,0.05473599523643276,1.0161995040829794e-07,0.0006028447156463002,1.181586271264358e-05,-0.0053270061391596955
639,15.975000000000001,-0.010024712186424915,3.994925574221783e-08,4.655577136657451e-25,0.05760009663149921,1.078469974612104e-07,0.0026700527077749728,8.257281043814717e-06,-0.0052944951653665605
640,16.0,-0.006412972531670999,3.2816179956555765e-08,3.7312297129658266e-25,0.059544337154990544,1.131132201758892e-07,0.004708786612941285,4.772405270702363e-06,-0.0052349960766403195
641,16.025000000000002,-0.0028062480553872468,2.57644295647356e-08,2.7424544558867485e-25,0.06054652360324519,1.174333906361623e-07,0.006713293827265344,1.3653898550666448e-06,-0.00514915195340105
642,16.05,0.0007932224945785758,1.8847318142044698e-08,1.7559934770502347e-25,0.06059929242756638,1.20827324918816e-07,0.008677980318614782,-1.9598467945907415e-06,-0.0050377341881199175
643,16.075,0.004383210488065308,1.2114465486442663e-08,8.27741906707309e-26,0.05971009494525385,1.2331951635287502e-07,0.01059742561061952,-5.199623212344639e-06,-0.004901636900470847
644,16.1,0.00796149877841595,5.6115747151971774e-09,1.3011024309638568e-28,0.05790095250691545,1.2493875816585564e-07,0.012466397103759594,-8.350495336000691e-06,-0.004741870786908281
645,16.125,0.01152588305771713,-6.197479529998625e-10,-6.925346464495915e-26,0.055207987428033116,1.2571775833385103e-07,0.014279863697720697,-1.1409256549874257e-05,-0.00455955644351693
646,16.150000000000002,0.015074173200645967,-6.542131348359745e-09,-1.2354785070429977e-25,0.05168073892600457,1.2569274936247041e-07,0.016033008681643944,-1.4372937319451387e-05,-0.004355917203221751
647,16.175,0.018604194596101353,-1.2122536362243693e-08,-1.6207861798205767e-25,0.04738127656367705,1.2490309562350131e-07,0.017721241861387717,-1.72388044286266e-05,-0.004132271530449277
648,16.2,0.02211378946583412,-1.7332313039673915e-08,-1.8517875135017123e-25,0.042383126737512496,1.2339090075906646e-07,0.019340210895490137,-2.0004359830649564e-05,-0.0038900250180846545
649,16.225,0.025600818169272833,-2.214721923524091e-08,-1.9400792402972957e-25,0.03677003051784415,1.212006175421305e-07,0.0208858118141455,-2.2667339124276365e-05,-0.0036306620330703414
650,16.25,0.029063160493770335,-2.6547402555461557e-08,-1.9035363206946672e-25,0.030634553609376308,1.1837866245073111e-07,0.02235419869817776,-2.5225709666996795e-05,-0.003355737058233884
651,16.275000000000002,0.032498716929507024,-3.051734752480481e-08,-1.7642844494989544e-25,0.024076571316703623,1.1497303707450107e-07,0.02374179249771759,-2.767766833753735e-05,-0.0030668657789124695
652,16.3,0.035905409928280986,-3.404579010059437e-08,-1.5467556044893234e-25,0.01720165314228631,1.1103295832709721e-07,0.025045288973031366,-3.002163896012349e-05,-0.0027657159636600235
653,16.325,0.03928118514545427,-3.712560182359824e-08,-1.2759242151909038e-25,0.010119372989073578,1.0660849928822859e-07,0.02626166574272858,-3.225626940328178e-05,-0.002453998188774151
654,16.35,0.042624012664309985,-3.9753646026191714e-08,-9.757955615038812e-26,0.0029415718696249138,1.0175024234528127e-07,0.027388188427360283,-3.43804283661798e-05,-0.0021334564565719857
655,16.375,0.04593188820210472,-4.1930608628865153e-08,-6.681921285706373e-26,-0.004219399472945765,9.650894614814356e-08,0.02842241587922353,-3.639320186573375e-05,-0.0018058587572725123
656,16.400000000000002,0.04920283429711404,-4.3660806138817736e-08,-3.7185930810898485e-26,-0.011252430553531133,9.093522773283243e-08,0.029362204491979255,-3.829388943789462e-05,-0.0014729876240152265
657,16.425,0.052434901475965544,-4.495197352208612e-08,-1.0189018721172323e-26,-0.018049366618579303,8.507926101101923e-08,0.030205711586478376,-4.008200006667672e-05,-0.0011366307299664625
658,16.45,0.05562616940059437,-4.581503465386569e-08,1.3054899321378607e-26,-0.024506663252752508,7.899049266440861e-08,0.030951397871969367,-4.175724785463805e-05,-0.0007985715756370369
659,16.475,0.05877474799414437,-4.6263858061270066e-08,3.1822532121037247e-26,-0.030526954941960678,7.271737632623221e-08,0.03159802898459391,-4.331954744860999e-05,-0.00046058031347217014
660,16.5,0.06187877854516895,-4.63150006598812e-08,4.576203029278567e-26,-0.03602051397227394,6.630712577766429e-08,0.03214467610780222,-4.476900923456527e-05,-0.0001244047554786716
661,16.525000000000002,0.06493643478950376,-4.598744215120913e-08,5.485342299725152e-26,-0.0409065779537516,5.980548773557533e-08,0.03259071568198392,-4.610593431556394e-05,0.00020823839186109261
662,16.55,0.06794592396917366,-4.530231269396836e-08,5.935647628539218e-26,-0.04511452648851271,5.325653466061298e-08,0.03293582821323579,-4.733080928673672e-05,0.0005356720228633597
663,16.575,0.07090548786775287,-4.4282616389278406e-08,5.975096652906702e-26,-0.04858489001586209,4.6702477871632584e-08,0.03317999619375999,-4.844430082128027e-05,0.0008562668175061541
664,16.6,0.07381340382157263,-4.295295303001637e-08,5.667399338133347e-26,-0.05127017662250309,4.018350111485557e-08,0.0333235011488855,-4.9447250081407544e-05,0.0011684490773908745
665,16.625,0.07666798570621335,-4.1339240459151726e-08,5.0858383150415546e-26,-0.05313550555787163,3.3737614604267074e-08,0.033366919828147934,-5.034066696816015e-05,0.0014707081765960733
666,16.650000000000002,0.0794675848977301,-3.946843976258319e-08,4.3075520934248057e-26,-0.05415903929588717,2.7400529424181335e-08,0.03331111956022116,-5.1125724223916605e-05,0.001761603593659334
667,16.675,0.08221059120806479,-3.736828539044311e-08,3.4085161302641914e-26,-0.05433220918536616,2.1205552066219475e-08,0.03315725279377156,-5.18037514013439e-05,0.002039771493508661
668,16.7,0.08489543379413754,-3.506702215866488e-08,2.4593959914849683e-26,-0.0536597329814927,1.518349876130853e-08,0.03290675084849903,-5.2376228712431394e-05,0.002303930830882134
669,16.725,0.08752058204010546,-3.2593150931546124e-08,1.5223691299439093e-26,-0.05215942579905577,9.362629163282439e-09,0.032561316902723264,-5.284478077110983e-05,0.002552888949602188
670,16.75,0.09008454641230944,-2.997518462769283e-08,6.489410574717188e-27,-0.04986180922427437,3.7685988443860964e-09,0.03212291824587409,-5.321117024281137e-05,0.002785546654998628
671,16.775000000000002,0.092585879286447,-2.724141602777663e-08,-1.2127916882165922e-27,-0.046809526416687924,-1.5755700253638478e-09,0.031593777826135885,-5.347729141415626e-05,0.003000902739782194
