,R,L,C,U,w,phi0,U/I,phi0-phi1
13583,1.0,0.08777777850627899,0.125,10.5,9.5,0.375,1.0000343682328923,-0.008216430171419264
13584,1.0,0.08777777850627899,0.125,10.5,9.5,0.5,1.000034223849551,-0.0082164442944892
13585,1.0,0.08777777850627899,0.125,10.5,10.0,0.0,1.003020155757271,0.07762151787293284
13586,1.0,0.08777777850627899,0.125,10.5,10.0,0.125,1.0030201913084056,0.07762151314325576
13587,1.0,0.08777777850627899,0.125,10.5,10.0,0.25,1.0030202425631256,0.07762149667017099
13588,1.0,0.08777777850627899,0.125,10.5,10.0,0.375,1.0030203095214354,0.07762146153277338
13589,1.0,0.08777777850627899,0.125,10.5,10.0,0.5,1.003020392183341,0.07762139909580751
13590,1.0,0.08777777850627899,0.125,10.5,10.5,0.0,1.0126815530819524,0.15842311350143898
13591,1.0,0.08777777850627899,0.125,10.5,10.5,0.125,1.0126815745569757,0.15842311055841818
13592,1.0,0.08777777850627899,0.125,10.5,10.5,0.25,1.012682577724807,0.1584230133094313
13593,1.0,0.08777777850627899,0.125,10.5,10.5,0.375,1.012682879722376,0.15842281427929952
13594,1.0,0.08777777850627899,0.125,10.5,10.5,0.5,1.0126816556567793,0.1584230625950866
13595,1.0,0.08777777850627899,0.125,10.5,11.0,0.0,1.0279980363819443,0.2339208485160805
13596,1.0,0.08777777850627899,0.125,10.5,11.0,0.125,1.0279975757689188,0.2339207231002498
13597,1.0,0.08777777850627899,0.125,10.5,11.0,0.25,1.0279974336957614,0.2339207071793646
13598,1.0,0.08777777850627899,0.125,10.5,11.0,0.375,1.0279989378007242,0.23392049856893918
13599,1.0,0.08777777850627899,0.125,10.5,11.0,0.5,1.0279974310349886,0.23392070623313688
13600,1.0,0.08777777850627899,0.125,11.0,9.0,0.0,1.0048778888971497,-0.09856844284101578
13601,1.0,0.08777777850627899,0.125,11.0,9.0,0.125,1.0048776829441322,-0.09856843190174228
13602,1.0,0.08777777850627899,0.125,11.0,9.0,0.25,1.0048781579259218,-0.0985686135526449
13603,1.0,0.08777777850627899,0.125,11.0,9.0,0.375,1.0048776133489878,-0.09856841710918018
13604,1.0,0.08777777850627899,0.125,11.0,9.0,0.5,1.0048778888971497,-0.09856860469877327
13605,1.0,0.08777777850627899,0.125,11.0,9.5,0.0,1.0000352336225813,-0.008216194622209294
13606,1.0,0.08777777850627899,0.125,11.0,9.5,0.125,1.0000338129359099,-0.008216190391332034
13607,1.0,0.08777777850627899,0.125,11.0,9.5,0.25,1.0000337896447489,-0.008216191936579187
13608,1.0,0.08777777850627899,0.125,11.0,9.5,0.375,1.0000343682328923,-0.008216430171419264
13609,1.0,0.08777777850627899,0.125,11.0,9.5,0.5,1.0000342238495505,-0.0082164442944892
13610,1.0,0.08777777850627899,0.125,11.0,10.0,0.0,1.0030201557572709,0.07762151787293285
13611,1.0,0.08777777850627899,0.125,11.0,10.0,0.125,1.0030201913084056,0.07762151314325574
13612,1.0,0.08777777850627899,0.125,11.0,10.0,0.25,1.0030202425631256,0.07762149667017093
13613,1.0,0.08777777850627899,0.125,11.0,10.0,0.375,1.0030203095214356,0.07762146153277327
13614,1.0,0.08777777850627899,0.125,11.0,10.0,0.5,1.0030203921833407,0.07762139909580756
13615,1.0,0.08777777850627899,0.125,11.0,10.5,0.0,1.0126815530819524,0.15842311350143895
13616,1.0,0.08777777850627899,0.125,11.0,10.5,0.125,1.012681574556976,0.15842311055841818
13617,1.0,0.08777777850627899,0.125,11.0,10.5,0.25,1.0126825777248065,0.15842301330943126
13618,1.0,0.08777777850627899,0.125,11.0,10.5,0.375,1.0126828797223757,0.15842281427929947
13619,1.0,0.08777777850627899,0.125,11.0,10.5,0.5,1.0126816556567793,0.1584230625950867
13620,1.0,0.08777777850627899,0.125,11.0,11.0,0.0,1.0279980363819443,0.2339208485160805
13621,1.0,0.08777777850627899,0.125,11.0,11.0,0.125,1.0279975757689186,0.2339207231002498
13622,1.0,0.08777777850627899,0.125,11.0,11.0,0.25,1.0279974336957614,0.2339207071793646
13623,1.0,0.08777777850627899,0.125,11.0,11.0,0.375,1.0279989378007246,0.23392049856893907
13624,1.0,0.08777777850627899,0.125,11.0,11.0,0.5,1.0279974310349884,0.23392070623313693
13625,1.0,0.08777777850627899,0.15000000596046448,9.0,9.0,0.0,1.0012137948368505,0.049219574462692595
13626,1.0,0.08777777850627899,0.15000000596046448,9.0,9.0,0.125,1.001212619176564,0.04921950221985333
13627,1.0,0.08777777850627899,0.15000000596046448,9.0,9.0,0.25,1.0012127132153794,0.049219468425792084
13628,1.0,0.08777777850627899,0.15000000596046448,9.0,9.0,0.375,1.0012128077086988,0.049219408480744464
13629,1.0,0.08777777850627899,0.15000000596046448,9.0,9.0,0.5,1.0012125643587562,0.04921948177532626
13630,1.0,0.08777777850627899,0.15000000596046448,9.0,9.5,0.0,1.0086919931912366,0.13137349196038617
13631,1.0,0.08777777850627899,0.15000000596046448,9.0,9.5,0.125,1.0086929935904616,0.13137349821562294
13632,1.0,0.08777777850627899,0.15000000596046448,9.0,9.5,0.25,1.008692218643924,0.1313734651893278
13633,1.0,0.08777777850627899,0.15000000596046448,9.0,9.5,0.375,1.0086921701599725,0.1313734481517922
13634,1.0,0.08777777850627899,0.15000000596046448,9.0,9.5,0.5,1.0086923019774485,0.13137337343725464
13635,1.0,0.08777777850627899,0.15000000596046448,9.0,10.0,0.0,1.0220411946964199,0.20805619824510266
13636,1.0,0.08777777850627899,0.15000000596046448,9.0,10.0,0.125,1.0220412698650743,0.20805618673116757
13637,1.0,0.08777777850627899,0.15000000596046448,9.0,10.0,0.25,1.0220413610351242,0.2080561565066289
13638,1.0,0.08777777850627899,0.15000000596046448,9.0,10.0,0.375,1.022041468206576,0.20805610078663156
13639,1.0,0.08777777850627899,0.15000000596046448,9.0,10.0,0.5,1.022041591379439,0.208056011028176
13640,1.0,0.08777777850627899,0.15000000596046448,9.0,10.5,0.0,1.0402996437438174,0.27925331333002923
13641,1.0,0.08777777850627899,0.15000000596046448,9.0,10.5,0.125,1.0402996625830596,0.2792533135263403
13642,1.0,0.08777777850627899,0.15000000596046448,9.0,10.5,0.25,1.040300645461661,0.2792533363678526
13643,1.0,0.08777777850627899,0.15000000596046448,9.0,10.5,0.375,1.0403010859778117,0.2792531725438927
13644,1.0,0.08777777850627899,0.15000000596046448,9.0,10.5,0.5,1.0402997808812742,0.27925327354705554
13645,1.0,0.08777777850627899,0.15000000596046448,9.0,11.0,0.0,1.0626554671810624,0.3451084314629137
13646,1.0,0.08777777850627899,0.15000000596046448,9.0,11.0,0.125,1.0626555678964427,0.34510845265924944
13647,1.0,0.08777777850627899,0.15000000596046448,9.0,11.0,0.25,1.0626562209272088,0.3451084991114457
13648,1.0,0.08777777850627899,0.15000000596046448,9.0,11.0,0.375,1.062655682564617,0.34510842537831893
13649,1.0,0.08777777850627899,0.15000000596046448,9.0,11.0,0.5,1.0626559877046209,0.3451083549472075
13650,1.0,0.08777777850627899,0.15000000596046448,9.5,9.0,0.0,1.0012137948368505,0.049219574462692595
13651,1.0,0.08777777850627899,0.15000000596046448,9.5,9.0,0.125,1.001212619176564,0.0492195022198533
13652,1.0,0.08777777850627899,0.15000000596046448,9.5,9.0,0.25,1.0012127132153799,0.049219468425792
13653,1.0,0.08777777850627899,0.15000000596046448,9.5,9.0,0.375,1.0012128077086988,0.04921940848074441
13654,1.0,0.08777777850627899,0.15000000596046448,9.5,9.0,0.5,1.001212564358756,0.04921948177532626
13655,1.0,0.08777777850627899,0.15000000596046448,9.5,9.5,0.0,1.0086919931912364,0.13137349196038614
13656,1.0,0.08777777850627899,0.15000000596046448,9.5,9.5,0.125,1.0086929935904618,0.1313734982156229
13657,1.0,0.08777777850627899,0.15000000596046448,9.5,9.5,0.25,1.0086922186439242,0.13137346518932771
13658,1.0,0.08777777850627899,0.15000000596046448,9.5,9.5,0.375,1.0086921701599725,0.13137344815179214
13659,1.0,0.08777777850627899,0.15000000596046448,9.5,9.5,0.5,1.0086923019774483,0.13137337343725475
13660,1.0,0.08777777850627899,0.15000000596046448,9.5,10.0,0.0,1.0220411946964199,0.20805619824510269
13661,1.0,0.08777777850627899,0.15000000596046448,9.5,10.0,0.125,1.0220412698650747,0.20805618673116755
13662,1.0,0.08777777850627899,0.15000000596046448,9.5,10.0,0.25,1.0220413610351242,0.2080561565066289
13663,1.0,0.08777777850627899,0.15000000596046448,9.5,10.0,0.375,1.0220414682065757,0.20805610078663156
13664,1.0,0.08777777850627899,0.15000000596046448,9.5,10.0,0.5,1.022041591379439,0.208056011028176
13665,1.0,0.08777777850627899,0.15000000596046448,9.5,10.5,0.0,1.040299643743817,0.2792533133300291
13666,1.0,0.08777777850627899,0.15000000596046448,9.5,10.5,0.125,1.0402996625830596,0.2792533135263402
13667,1.0,0.08777777850627899,0.15000000596046448,9.5,10.5,0.25,1.0403006454616612,0.27925333636785254
13668,1.0,0.08777777850627899,0.15000000596046448,9.5,10.5,0.375,1.040301085977812,0.27925317254389265
13669,1.0,0.08777777850627899,0.15000000596046448,9.5,10.5,0.5,1.0402997808812744,0.2792532735470556
13670,1.0,0.08777777850627899,0.15000000596046448,9.5,11.0,0.0,1.0626554671810622,0.34510843146291376
13671,1.0,0.08777777850627899,0.15000000596046448,9.5,11.0,0.125,1.0626555678964427,0.3451084526592494
13672,1.0,0.08777777850627899,0.15000000596046448,9.5,11.0,0.25,1.0626562209272086,0.3451084991114456
13673,1.0,0.08777777850627899,0.15000000596046448,9.5,11.0,0.375,1.062655682564617,0.345108425378319
13674,1.0,0.08777777850627899,0.15000000596046448,9.5,11.0,0.5,1.062655987704621,0.3451083549472075
13675,1.0,0.08777777850627899,0.15000000596046448,10.0,9.0,0.0,1.0012137948368507,0.049219574462692615
13676,1.0,0.08777777850627899,0.15000000596046448,10.0,9.0,0.125,1.0012126191765642,0.04921950221985329
13677,1.0,0.08777777850627899,0.15000000596046448,10.0,9.0,0.25,1.0012127132153796,0.04921946842579206
13678,1.0,0.08777777850627899,0.15000000596046448,10.0,9.0,0.375,1.001212807708699,0.04921940848074441
13679,1.0,0.08777777850627899,0.15000000596046448,10.0,9.0,0.5,1.0012125643587562,0.04921948177532626
13680,1.0,0.08777777850627899,0.15000000596046448,10.0,9.5,0.0,1.0086919931912364,0.13137349196038617
13681,1.0,0.08777777850627899,0.15000000596046448,10.0,9.5,0.125,1.0086929935904618,0.1313734982156229
13682,1.0,0.08777777850627899,0.15000000596046448,10.0,9.5,0.25,1.0086922186439242,0.13137346518932777
13683,1.0,0.08777777850627899,0.15000000596046448,10.0,9.5,0.375,1.0086921701599725,0.1313734481517921
13684,1.0,0.08777777850627899,0.15000000596046448,10.0,9.5,0.5,1.0086923019774487,0.13137337343725458
13685,1.0,0.08777777850627899,0.15000000596046448,10.0,10.0,0.0,1.0220411946964199,0.2080561982451027
13686,1.0,0.08777777850627899,0.15000000596046448,10.0,10.0,0.125,1.0220412698650745,0.20805618673116757
13687,1.0,0.08777777850627899,0.15000000596046448,10.0,10.0,0.25,1.022041361035124,0.2080561565066289
13688,1.0,0.08777777850627899,0.15000000596046448,10.0,10.0,0.375,1.0220414682065762,0.2080561007866315
13689,1.0,0.08777777850627899,0.15000000596046448,10.0,10.0,0.5,1.022041591379439,0.2080560110281759
13690,1.0,0.08777777850627899,0.15000000596046448,10.0,10.5,0.0,1.0402996437438172,0.2792533133300292
13691,1.0,0.08777777850627899,0.15000000596046448,10.0,10.5,0.125,1.0402996625830596,0.27925331352634025
13692,1.0,0.08777777850627899,0.15000000596046448,10.0,10.5,0.25,1.0403006454616612,0.2792533363678526
13693,1.0,0.08777777850627899,0.15000000596046448,10.0,10.5,0.375,1.0403010859778117,0.27925317254389265
13694,1.0,0.08777777850627899,0.15000000596046448,10.0,10.5,0.5,1.0402997808812744,0.27925327354705554
13695,1.0,0.08777777850627899,0.15000000596046448,10.0,11.0,0.0,1.0626554671810624,0.3451084314629137
13696,1.0,0.08777777850627899,0.15000000596046448,10.0,11.0,0.125,1.0626555678964424,0.3451084526592493
13697,1.0,0.08777777850627899,0.15000000596046448,10.0,11.0,0.25,1.0626562209272088,0.34510849911144564
13698,1.0,0.08777777850627899,0.15000000596046448,10.0,11.0,0.375,1.0626556825646172,0.34510842537831893
13699,1.0,0.08777777850627899,0.15000000596046448,10.0,11.0,0.5,1.062655987704621,0.34510835494720743
13700,1.0,0.08777777850627899,0.15000000596046448,10.5,9.0,0.0,1.0012137948368505,0.0492195744626926
13701,1.0,0.08777777850627899,0.15000000596046448,10.5,9.0,0.125,1.0012126191765642,0.049219502219853314
13702,1.0,0.08777777850627899,0.15000000596046448,10.5,9.0,0.25,1.0012127132153794,0.049219468425792084
13703,1.0,0.08777777850627899,0.15000000596046448,10.5,9.0,0.375,1.001212807708699,0.04921940848074435
13704,1.0,0.08777777850627899,0.15000000596046448,10.5,9.0,0.5,1.0012125643587562,0.04921948177532609
13705,1.0,0.08777777850627899,0.15000000596046448,10.5,9.5,0.0,1.0086919931912364,0.13137349196038614
13706,1.0,0.08777777850627899,0.15000000596046448,10.5,9.5,0.125,1.0086929935904618,0.1313734982156229
13707,1.0,0.08777777850627899,0.15000000596046448,10.5,9.5,0.25,1.0086922186439242,0.13137346518932774
13708,1.0,0.08777777850627899,0.15000000596046448,10.5,9.5,0.375,1.0086921701599725,0.13137344815179214
13709,1.0,0.08777777850627899,0.15000000596046448,10.5,9.5,0.5,1.0086923019774485,0.13137337343725464
13710,1.0,0.08777777850627899,0.15000000596046448,10.5,10.0,0.0,1.02204119469642,0.20805619824510266
13711,1.0,0.08777777850627899,0.15000000596046448,10.5,10.0,0.125,1.0220412698650745,0.20805618673116755
13712,1.0,0.08777777850627899,0.15000000596046448,10.5,10.0,0.25,1.0220413610351242,0.20805615650662887
13713,1.0,0.08777777850627899,0.15000000596046448,10.5,10.0,0.375,1.0220414682065762,0.20805610078663153
13714,1.0,0.08777777850627899,0.15000000596046448,10.5,10.0,0.5,1.0220415913794392,0.20805601102817584
13715,1.0,0.08777777850627899,0.15000000596046448,10.5,10.5,0.0,1.0402996437438172,0.2792533133300292
13716,1.0,0.08777777850627899,0.15000000596046448,10.5,10.5,0.125,1.0402996625830596,0.27925331352634025
13717,1.0,0.08777777850627899,0.15000000596046448,10.5,10.5,0.25,1.0403006454616612,0.27925333636785254
13718,1.0,0.08777777850627899,0.15000000596046448,10.5,10.5,0.375,1.040301085977812,0.27925317254389265
13719,1.0,0.08777777850627899,0.15000000596046448,10.5,10.5,0.5,1.0402997808812744,0.2792532735470555
13720,1.0,0.08777777850627899,0.15000000596046448,10.5,11.0,0.0,1.0626554671810622,0.34510843146291365
13721,1.0,0.08777777850627899,0.15000000596046448,10.5,11.0,0.125,1.0626555678964427,0.3451084526592494
13722,1.0,0.08777777850627899,0.15000000596046448,10.5,11.0,0.25,1.0626562209272088,0.3451084991114457
13723,1.0,0.08777777850627899,0.15000000596046448,10.5,11.0,0.375,1.062655682564617,0.34510842537831893
13724,1.0,0.08777777850627899,0.15000000596046448,10.5,11.0,0.5,1.062655987704621,0.3451083549472074
13725,1.0,0.08777777850627899,0.15000000596046448,11.0,9.0,0.0,1.0012137948368505,0.0492195744626926
13726,1.0,0.08777777850627899,0.15000000596046448,11.0,9.0,0.125,1.001212619176564,0.049219502219853314
13727,1.0,0.08777777850627899,0.15000000596046448,11.0,9.0,0.25,1.0012127132153796,0.049219468425792084
13728,1.0,0.08777777850627899,0.15000000596046448,11.0,9.0,0.375,1.0012128077086988,0.04921940848074435
13729,1.0,0.08777777850627899,0.15000000596046448,11.0,9.0,0.5,1.001212564358756,0.04921948177532626
13730,1.0,0.08777777850627899,0.15000000596046448,11.0,9.5,0.0,1.0086919931912366,0.13137349196038617
13731,1.0,0.08777777850627899,0.15000000596046448,11.0,9.5,0.125,1.0086929935904616,0.1313734982156229
13732,1.0,0.08777777850627899,0.15000000596046448,11.0,9.5,0.25,1.0086922186439242,0.13137346518932774
13733,1.0,0.08777777850627899,0.15000000596046448,11.0,9.5,0.375,1.0086921701599725,0.1313734481517921
13734,1.0,0.08777777850627899,0.15000000596046448,11.0,9.5,0.5,1.0086923019774483,0.13137337343725475
13735,1.0,0.08777777850627899,0.15000000596046448,11.0,10.0,0.0,1.02204119469642,0.20805619824510269
13736,1.0,0.08777777850627899,0.15000000596046448,11.0,10.0,0.125,1.0220412698650743,0.20805618673116755
13737,1.0,0.08777777850627899,0.15000000596046448,11.0,10.0,0.25,1.0220413610351242,0.2080561565066289
13738,1.0,0.08777777850627899,0.15000000596046448,11.0,10.0,0.375,1.0220414682065762,0.20805610078663153
13739,1.0,0.08777777850627899,0.15000000596046448,11.0,10.0,0.5,1.0220415913794392,0.2080560110281759
13740,1.0,0.08777777850627899,0.15000000596046448,11.0,10.5,0.0,1.0402996437438172,0.2792533133300292
13741,1.0,0.08777777850627899,0.15000000596046448,11.0,10.5,0.125,1.0402996625830598,0.27925331352634025
13742,1.0,0.08777777850627899,0.15000000596046448,11.0,10.5,0.25,1.0403006454616612,0.27925333636785254
13743,1.0,0.08777777850627899,0.15000000596046448,11.0,10.5,0.375,1.040301085977812,0.27925317254389265
13744,1.0,0.08777777850627899,0.15000000596046448,11.0,10.5,0.5,1.0402997808812742,0.27925327354705554
13745,1.0,0.08777777850627899,0.15000000596046448,11.0,11.0,0.0,1.0626554671810622,0.34510843146291365
13746,1.0,0.08777777850627899,0.15000000596046448,11.0,11.0,0.125,1.0626555678964427,0.3451084526592494
13747,1.0,0.08777777850627899,0.15000000596046448,11.0,11.0,0.25,1.0626562209272088,0.34510849911144564
13748,1.0,0.08777777850627899,0.15000000596046448,11.0,11.0,0.375,1.0626556825646172,0.3451084253783189
13749,1.0,0.08777777850627899,0.15000000596046448,11.0,11.0,0.5,1.062655987704621,0.3451083549472074
13750,1.0,0.09555555880069733,0.05000000074505806,9.0,9.0,0.0,1.6898666289882924,-0.9375525980811183
13751,1.0,0.09555555880069733,0.05000000074505806,9.0,9.0,0.125,1.689867120616382,-0.9375531211621406
13752,1.0,0.09555555880069733,0.05000000074505806,9.0,9.0,0.25,1.6898667358011967,-0.9375527569769695
13753,1.0,0.09555555880069733,0.05000000074505806,9.0,9.0,0.375,1.6898675832551888,-0.9375547405542166
13754,1.0,0.09555555880069733,0.05000000074505806,9.0,9.0,0.5,1.6898666289882922,-0.9375526096552043
13755,1.0,0.09555555880069733,0.05000000074505806,9.0,9.5,0.0,1.5601189927917305,-0.8750262129125245
13756,1.0,0.09555555880069733,0.05000000074505806,9.0,9.5,0.125,1.5601189645621003,-0.8750261984152479
13757,1.0,0.09555555880069733,0.05000000074505806,9.0,9.5,0.25,1.560120013737421,-0.8750276164203601
13758,1.0,0.09555555880069733,0.05000000074505806,9.0,9.5,0.375,1.5601195672353836,-0.8750273900420644
13759,1.0,0.09555555880069733,0.05000000074505806,9.0,9.5,0.5,1.5601191095072304,-0.8750267363226998
13760,1.0,0.09555555880069733,0.05000000074505806,9.0,10.0,0.0,1.4459833626549954,-0.8071347939597965
13761,1.0,0.09555555880069733,0.05000000074505806,9.0,10.0,0.125,1.4459836184521386,-0.8071353083057686
13762,1.0,0.09555555880069733,0.05000000074505806,9.0,10.0,0.25,1.4459838968881291,-0.8071361134805197
13763,1.0,0.09555555880069733,0.05000000074505806,9.0,10.0,0.375,1.4459841979629897,-0.8071374805873694
13764,1.0,0.09555555880069733,0.05000000074505806,9.0,10.0,0.5,1.445983899882805,-0.8071385986679456
13765,1.0,0.09555555880069733,0.05000000074505806,9.0,10.5,0.0,1.3463186543659498,-0.7336039127223937
13766,1.0,0.09555555880069733,0.05000000074505806,9.0,10.5,0.125,1.3463203524916367,-0.7336054135173533
13767,1.0,0.09555555880069733,0.05000000074505806,9.0,10.5,0.25,1.3463197574642352,-0.7336052371551176
13768,1.0,0.09555555880069733,0.05000000074505806,9.0,10.5,0.375,1.3463184945745794,-0.7336038460155543
13769,1.0,0.09555555880069733,0.05000000074505806,9.0,10.5,0.5,1.346318470809875,-0.733603826449337
13770,1.0,0.09555555880069733,0.05000000074505806,9.0,11.0,0.0,1.2603165322426013,-0.6543371980742381
13771,1.0,0.09555555880069733,0.05000000074505806,9.0,11.0,0.125,1.260317498943347,-0.6543379828488209
13772,1.0,0.09555555880069733,0.05000000074505806,9.0,11.0,0.25,1.2603164323821936,-0.6543371589541656
13773,1.0,0.09555555880069733,0.05000000074505806,9.0,11.0,0.375,1.2603163891278757,-0.6543371186912537
13774,1.0,0.09555555880069733,0.05000000074505806,9.0,11.0,0.5,1.2603177872855824,-0.6543396318558032
13775,1.0,0.09555555880069733,0.05000000074505806,9.5,9.0,0.0,1.6898666289882924,-0.9375525980811181
13776,1.0,0.09555555880069733,0.05000000074505806,9.5,9.0,0.125,1.6898671206163824,-0.9375531211621411
13777,1.0,0.09555555880069733,0.05000000074505806,9.5,9.0,0.25,1.689866735801197,-0.9375527569769695
